SWISSPROT,Count,Proportion(%)
O60704,351,0.0041
Q9UF56,351,0.0041
Q9UK32,351,0.0041
Q7RTY0,351,0.0041
Q9UGI0,351,0.0041
Q8N6V9,351,0.0041
O75306,351,0.0041
Q15846,351,0.0041
P15813,350,0.0041
Q5JTN6,350,0.0041
Q8NGR3,350,0.0041
P14635,350,0.0041
Q9BYQ8,350,0.0041
Q9Y3A0,350,0.0041
Q9BWS9,350,0.0041
Q96K75,350,0.0041
P46977,350,0.0041
P05121,350,0.0041
Q15077,350,0.0041
Q96T49,350,0.0041
P06733,350,0.0041
P48444,350,0.0041
Q8NGS3,350,0.0041
P38606,350,0.0041
Q8ND07,350,0.0041
Q5T8I9,350,0.0041
Q9H568,350,0.0041
P12532,350,0.0041
Q92484,350,0.0041
P17030,350,0.0041
P01106,349,0.0041
Q86UX6,349,0.0041
O00300,349,0.0041
P52757,349,0.0041
Q9NY27,349,0.0041
Q7L513,349,0.0041
Q8N0Y5,349,0.0041
Q9H210,349,0.0041
P36959,349,0.0041
P31997,349,0.0041
Q6PML9,349,0.0041
Q6H3X3,349,0.0041
Q01064,349,0.0041
O15156,349,0.0041
Q13454,349,0.0041
Q6IB77,349,0.0041
O00628,349,0.0041
Q6PK04,349,0.0041
Q9BQA5,349,0.0041
O75679,349,0.0041
Q6ZN11,349,0.0041
Q6P461,349,0.0041
O95279,349,0.0041
Q9C0H6,349,0.0041
Q9H479,349,0.0041
Q8WVZ7,349,0.0041
Q9BY21,349,0.0041
P35716,349,0.0041
Q8TDV2,349,0.0041
Q9Y5X3,349,0.0041
P15172,349,0.0041
Q96L15,349,0.0041
Q9NV06,349,0.0041
P15692,349,0.0041
Q6VB84,348,0.0041
Q6GTX8,348,0.0041
Q99469,348,0.0041
P32780,348,0.0041
Q92973,348,0.0041
Q8NEY4,348,0.0041
P35410,348,0.0041
Q92874,348,0.0041
B4DU55,348,0.0041
Q01101,348,0.0041
P26022,348,0.0041
P17516,348,0.0041
Q9Y6U7,348,0.0041
Q9H3C7,348,0.0041
Q9Y4P8,348,0.0041
P30411,348,0.0041
Q8N998,348,0.0041
P51812,348,0.0041
Q13610,348,0.0041
Q9Y6X5,348,0.0041
Q96IK5,348,0.0041
P42025,348,0.0041
O43854,348,0.0041
O75570,348,0.0041
Q99519,348,0.0041
Q9C0D0,348,0.0041
Q9BPW9,348,0.0041
Q14409,348,0.0041
Q8NH51,348,0.0041
Q9H2L5,348,0.0041
Q99933,348,0.0041
P43116,348,0.0041
Q8IVS2,348,0.0041
Q8WXH5,348,0.0041
P14618,347,0.0041
Q9NYR8,347,0.0041
Q8IZA3,347,0.0041
Q8WYR4,347,0.0041
P43405,347,0.0041
Q9H205,347,0.0041
Q9UNW8,347,0.0041
O43148,347,0.0041
P54652,347,0.0041
Q8NET6,347,0.0041
P34969,347,0.0041
P28330,347,0.0041
P61647,347,0.0041
Q8TDR2,347,0.0041
Q96FJ0,347,0.0041
Q96E22,347,0.0041
Q9NW68,347,0.0041
P23946,347,0.0041
Q8N6Y2,347,0.0041
Q9NYY3,347,0.0041
Q5T2R2,347,0.0041
Q16186,347,0.0041
Q86WP2,347,0.0041
Q6ZN01,347,0.0041
A8MTJ6,347,0.0041
P51114,347,0.0041
Q9BZW4,347,0.0041
Q75N03,347,0.0041
Q8IZD0,347,0.0041
Q53HC0,347,0.0041
Q09327,347,0.0041
O95484,347,0.0041
Q00266,347,0.0041
P25103,347,0.0041
O00186,347,0.0041
Q9NP31,347,0.0041
Q9BXJ5,347,0.0041
Q96R47,347,0.0041
Q8WZ94,347,0.0041
Q8IZN3,347,0.0041
P01766,346,0.0041
Q5T9C9,346,0.0041
P50461,346,0.0041
Q8WVP7,346,0.0041
Q86XI6,346,0.0041
Q9NQX5,346,0.0041
Q9BRN9,346,0.0041
P51793,346,0.0041
Q9UBL3,346,0.0041
O94788,346,0.0041
Q03111,346,0.0041
P27797,346,0.0041
Q14145,346,0.0041
Q96JW4,346,0.0041
Q9Y5P0,346,0.0041
P51398,346,0.0041
Q9UI12,346,0.0041
Q9BQI9,346,0.0041
Q96G21,346,0.0041
Q96SY0,346,0.0041
Q6ZU15,346,0.0041
Q13630,346,0.0041
A0A0B4J1U7,345,0.004
Q92613,345,0.004
P43351,345,0.004
Q96L03,345,0.004
P17029,345,0.004
Q8NH18,345,0.004
P40199,345,0.004
B7ZBB8,345,0.004
Q9Y276,345,0.004
Q92552,345,0.004
Q96JD6,345,0.004
Q9Y2W6,345,0.004
Q8WWB7,345,0.004
C9JLR9,345,0.004
P48775,345,0.004
Q9NZI6,345,0.004
Q9BQI4,345,0.004
Q8IWX5,345,0.004
Q9GZS1,345,0.004
Q8IU81,345,0.004
Q14314,345,0.004
Q9Y5Z7,345,0.004
Q6WN34,345,0.004
Q96LT9,345,0.004
Q7Z5M8,345,0.004
P52756,345,0.004
Q8NGQ6,345,0.004
P32929,345,0.004
Q8NH10,345,0.004
Q8NA57,345,0.004
Q96D09,344,0.004
P09110,344,0.004
Q5T7V8,344,0.004
Q3KNW5,344,0.004
Q13617,344,0.004
Q8N136,344,0.004
Q8NGU2,344,0.004
Q6PCE3,344,0.004
Q14626,344,0.004
Q9Y303,344,0.004
O15264,344,0.004
Q9BYC5,344,0.004
Q9NQS5,344,0.004
Q8N239,344,0.004
Q9NWQ4,344,0.004
Q13972,344,0.004
Q9H209,344,0.004
Q9NYK1,344,0.004
Q86YH6,344,0.004
Q8NCK3,344,0.004
Q5FWF6,344,0.004
Q8WWU7,344,0.004
Q96PV7,344,0.004
Q9BPU6,343,0.004
Q8N413,343,0.004
Q96B18,343,0.004
Q02742,343,0.004
O94776,343,0.004
O75190,343,0.004
P48506,343,0.004
Q12946,343,0.004
Q17R55,343,0.004
Q15173,343,0.004
Q9UJM3,343,0.004
Q07960,343,0.004
Q9H4B6,343,0.004
O43395,343,0.004
Q8NGF1,343,0.004
P20160,343,0.004
Q9Y6W5,343,0.004
P16519,343,0.004
Q8IX04,343,0.004
Q86TP1,343,0.004
Q9NUV9,343,0.004
Q8NGE2,343,0.004
Q9NWM3,343,0.004
Q8NGW1,343,0.004
Q9H2B2,343,0.004
Q17RY0,343,0.004
Q8NG83,343,0.004
Q9UBT2,343,0.004
Q14653,343,0.004
Q71RG4,343,0.004
Q8N8Q3,343,0.004
Q13351,343,0.004
Q8N140,343,0.004
Q99832,343,0.004
Q8NGV0,343,0.004
P09001,343,0.004
Q8WVE6,343,0.004
Q9P2E8,342,0.004
Q8NGA5,342,0.004
Q52LJ0,342,0.004
Q9NXW9,342,0.004
P51795,342,0.004
A6NFN9,342,0.004
Q8N8S7,342,0.004
Q8TDF5,342,0.004
O43900,342,0.004
Q14956,342,0.004
Q6DKK2,342,0.004
P22001,342,0.004
Q9Y5P1,342,0.004
Q8TAK5,342,0.004
Q9Y3Q8,342,0.004
Q6L8H4,342,0.004
O60264,342,0.004
Q676U5,342,0.004
Q96QD5,342,0.004
Q8N9F8,342,0.004
O95371,341,0.004
P49662,341,0.004
Q8WUA8,341,0.004
P41586,341,0.004
Q13409,341,0.004
Q9BS31,341,0.004
Q96NX5,341,0.004
Q86X02,341,0.004
Q5VZE5,341,0.004
Q9H4L4,341,0.004
Q96IZ6,341,0.004
P17252,341,0.004
A0A0C4DH69,341,0.004
Q8NGB8,341,0.004
Q9UIA0,341,0.004
Q9BYD9,341,0.004
Q9HCN4,341,0.004
O00116,341,0.004
Q969F8,341,0.004
Q13477,341,0.004
Q6NVY1,341,0.004
Q8TCB6,341,0.004
P51677,341,0.004
A1A4V9,341,0.004
O14904,341,0.004
Q8IYS1,341,0.004
O76027,341,0.004
O14503,341,0.004
P24071,340,0.004
Q96ER9,340,0.004
P59025,340,0.004
Q8IY26,340,0.004
O94864,340,0.004
Q16690,340,0.004
Q9H074,340,0.004
Q9BUA3,340,0.004
Q8NGF7,340,0.004
P00367,340,0.004
O94842,340,0.004
Q6P093,340,0.004
Q96P71,340,0.004
Q9H490,340,0.004
Q96D70,340,0.004
P53778,340,0.004
Q9Y2G5,340,0.004
O95365,340,0.004
Q15697,340,0.004
O00270,340,0.004
Q8NG80,340,0.004
O43242,340,0.004
P05111,340,0.004
Q6P1L5,340,0.004
O60840,340,0.004
P55318,340,0.004
O43567,340,0.004
Q9BVG9,340,0.004
Q9HBH5,340,0.004
Q9H0C3,339,0.004
Q9HCI7,339,0.004
O00590,339,0.004
P23246,339,0.004
Q96R08,339,0.004
Q9Y5Y2,339,0.004
Q6P6B7,339,0.004
Q9UQ03,339,0.004
Q5SWL8,339,0.004
Q8WW22,339,0.004
Q96IF1,339,0.004
O95159,339,0.004
Q12947,339,0.004
Q8IU89,339,0.004
O95741,339,0.004
Q9UG63,339,0.004
O95502,339,0.004
Q96FZ2,339,0.004
Q16880,339,0.004
Q96G27,339,0.004
Q9NTX9,339,0.004
Q01850,339,0.004
Q8NH76,339,0.004
P02679,339,0.004
O00182,339,0.004
P60413,339,0.004
Q8NGC4,339,0.004
Q16570,339,0.004
Q8NG85,339,0.004
Q99988,339,0.004
E5RJM6,339,0.004
O15554,339,0.004
Q9NP85,339,0.004
O95391,339,0.004
O95070,339,0.004
Q9Y5S8,339,0.004
A6NMT0,339,0.004
Q9NXW2,339,0.004
Q14209,339,0.004
Q8NGB9,339,0.004
Q9P2G9,338,0.004
O95006,338,0.004
Q9BXS6,338,0.004
O43827,338,0.004
B2RXH8,338,0.004
P01210,338,0.004
P62736,338,0.004
P82933,338,0.004
Q01518,338,0.004
P55851,338,0.004
Q99788,338,0.004
P22830,338,0.004
Q8WZ55,338,0.004
Q8NH73,338,0.004
Q14012,338,0.004
P48745,338,0.004
Q8IZC7,338,0.004
P04430,338,0.004
Q5M9Q1,338,0.004
Q13011,338,0.004
Q9UGH3,338,0.004
O60551,338,0.004
P08571,338,0.004
Q9H993,338,0.004
Q4G148,337,0.004
Q9P215,337,0.004
Q5HYW3,337,0.004
O95067,337,0.004
Q5SZB4,337,0.004
Q9UM21,337,0.004
Q8NGG5,337,0.004
P13682,337,0.004
Q9BWQ6,337,0.004
Q86VZ4,337,0.004
Q8TF64,337,0.004
P29350,337,0.004
Q9C0K1,337,0.004
Q6ICL7,337,0.004
P36578,337,0.004
Q9H427,337,0.004
P07199,337,0.004
A8MT65,337,0.004
P07327,337,0.004
Q92546,337,0.004
P51790,337,0.004
Q9UKT9,337,0.004
Q11203,337,0.004
Q9H8M7,337,0.004
P09758,336,0.0039
Q5VWJ9,336,0.0039
Q96RJ0,336,0.0039
P49685,336,0.0039
Q6ZNG2,336,0.0039
O95219,336,0.0039
Q8IWU4,336,0.0039
A5D6W6,336,0.0039
A6NEQ2,336,0.0039
P15309,336,0.0039
Q8NGS0,336,0.0039
Q15554,336,0.0039
Q96H72,336,0.0039
Q96R67,336,0.0039
Q9UBU6,336,0.0039
Q96T54,336,0.0039
P24278,336,0.0039
Q496Y0,336,0.0039
O95813,336,0.0039
Q95460,336,0.0039
Q5MNZ9,336,0.0039
Q9H1C0,336,0.0039
O95231,336,0.0039
Q9Y312,336,0.0039
P50053,336,0.0039
Q86UF2,336,0.0039
Q9UGI8,336,0.0039
Q9Y3I0,336,0.0039
Q9NYF3,336,0.0039
Q504Y3,336,0.0039
Q8IUR7,336,0.0039
Q96JY0,335,0.0039
Q9NPE6,335,0.0039
Q96HJ3,335,0.0039
Q15049,335,0.0039
Q8WWY8,335,0.0039
O43866,335,0.0039
P29017,335,0.0039
P15529,335,0.0039
Q14254,335,0.0039
Q8N4S7,335,0.0039
Q9NXS3,335,0.0039
Q9NYQ3,335,0.0039
P31948,335,0.0039
Q14592,335,0.0039
P21281,335,0.0039
Q9UH65,335,0.0039
Q8NBX0,335,0.0039
Q5T9C2,335,0.0039
P31321,335,0.0039
Q8WTV0,335,0.0039
Q86X27,335,0.0039
P25311,335,0.0039
Q9ULP0,335,0.0039
Q8N3G9,335,0.0039
O75452,335,0.0039
Q9Y2D1,335,0.0039
P45844,335,0.0039
Q8NGZ5,335,0.0039
Q8N4W6,335,0.0039
Q9Y2V2,334,0.0039
P59542,334,0.0039
Q9H0V9,334,0.0039
P54646,334,0.0039
P30679,334,0.0039
Q15052,334,0.0039
Q9NWQ8,334,0.0039
Q8WUF8,334,0.0039
Q8IYB5,334,0.0039
Q9BWW8,334,0.0039
P15259,334,0.0039
Q96JJ3,334,0.0039
P09601,334,0.0039
Q9BTT6,334,0.0039
Q8TBG4,334,0.0039
Q96HY6,334,0.0039
Q8NH50,334,0.0039
Q9NX46,334,0.0039
A4D1S0,334,0.0039
Q8NDH6,334,0.0039
Q9C0J9,334,0.0039
P17693,334,0.0039
Q9Y2V3,334,0.0039
Q86UY8,334,0.0039
Q96S97,334,0.0039
Q6N075,334,0.0039
Q96EW2,333,0.0039
O95503,333,0.0039
Q99611,333,0.0039
Q92481,333,0.0039
Q8N8D1,333,0.0039
P30559,333,0.0039
P22695,333,0.0039
O75880,333,0.0039
Q8IZP6,333,0.0039
Q13825,333,0.0039
Q6ZMJ4,333,0.0039
P10323,333,0.0039
Q92841,333,0.0039
Q9NVM6,333,0.0039
Q86YT9,333,0.0039
Q9UI32,333,0.0039
Q9BUL5,333,0.0039
Q9HCJ1,333,0.0039
Q8NCT1,333,0.0039
Q8WUB8,333,0.0039
O95084,333,0.0039
A5D8V6,333,0.0039
Q96KK4,332,0.0039
Q12765,332,0.0039
Q9BPX6,332,0.0039
Q9P0K9,332,0.0039
Q9NP56,332,0.0039
A5YM69,332,0.0039
Q9BQ04,332,0.0039
Q9UJ41,332,0.0039
P51124,332,0.0039
Q32P51,332,0.0039
Q9Y5A9,332,0.0039
P43694,332,0.0039
A6NI79,332,0.0039
Q15022,332,0.0039
A6NED2,332,0.0039
Q9HB65,332,0.0039
Q687X5,332,0.0039
P49756,332,0.0039
Q4G112,332,0.0039
Q86WS5,332,0.0039
Q9NRR5,332,0.0039
Q9UHF1,332,0.0039
Q8NEJ9,332,0.0039
Q14627,332,0.0039
Q15459,332,0.0039
P21730,332,0.0039
Q8NGG0,332,0.0039
A8MTB9,332,0.0039
Q96RB7,332,0.0039
Q8NHA4,332,0.0039
Q8NGI8,332,0.0039
O43934,332,0.0039
Q9Y2U5,332,0.0039
Q9UJ71,332,0.0039
O14581,332,0.0039
Q9UBV4,332,0.0039
P52594,332,0.0039
Q9Y2K1,332,0.0039
P28360,331,0.0039
P42568,331,0.0039
Q8NCU7,331,0.0039
P41968,331,0.0039
Q8NGI3,331,0.0039
O60476,331,0.0039
Q3SXZ3,331,0.0039
Q96L58,331,0.0039
P54687,331,0.0039
Q86YQ8,331,0.0039
Q6IF42,331,0.0039
Q15973,331,0.0039
Q9UJU5,331,0.0039
P54274,331,0.0039
Q9NTN3,331,0.0039
P78348,331,0.0039
Q5SQS8,331,0.0039
Q86YB7,331,0.0039
Q96FG2,331,0.0039
P28906,331,0.0039
Q8IWU9,331,0.0039
P29083,331,0.0039
Q8IZI9,331,0.0039
Q9C073,331,0.0039
Q5JVX7,331,0.0039
Q8IWB6,331,0.0039
O43609,331,0.0039
Q8TAT6,331,0.0039
Q6DKI2,331,0.0039
O95544,331,0.0039
O60861,331,0.0039
Q5JU69,330,0.0039
P42224,330,0.0039
P34820,330,0.0039
O77932,330,0.0039
Q96NY7,330,0.0039
P18075,330,0.0039
Q96K12,330,0.0039
P48039,330,0.0039
Q5T2W1,330,0.0039
Q5VYV7,330,0.0039
P35247,330,0.0039
O95897,330,0.0039
Q9UIJ7,330,0.0039
P49281,330,0.0039
Q7L5N7,330,0.0039
Q8NH69,330,0.0039
A6NIJ9,330,0.0039
Q86VE0,330,0.0039
O75818,330,0.0039
Q8NGI6,330,0.0039
O75356,330,0.0039
Q9Y2X3,330,0.0039
Q16533,330,0.0039
Q8N8X9,330,0.0039
P0DJD1,330,0.0039
Q16854,330,0.0039
Q8IVC4,330,0.0039
Q5VY09,330,0.0039
Q9NRG7,330,0.0039
Q14332,330,0.0039
Q96EH3,330,0.0039
Q9NZJ6,330,0.0039
O75449,330,0.0039
Q9NUZ1,330,0.0039
P08913,330,0.0039
P08319,330,0.0039
Q9BTD8,329,0.0039
Q8TC12,329,0.0039
Q9H9J2,329,0.0039
U3KPV4,329,0.0039
O95922,329,0.0039
A2VCK2,329,0.0039
Q2VIR3,329,0.0039
Q02985,329,0.0039
Q96A33,329,0.0039
Q6NXT6,329,0.0039
A6NF89,329,0.0039
P25106,329,0.0039
Q9NXT0,329,0.0039
O15466,329,0.0039
Q8NGR5,329,0.0039
Q8IYD2,329,0.0039
Q86UT8,329,0.0039
Q9UGM6,329,0.0039
Q9H488,329,0.0039
Q96FM1,329,0.0039
Q9GZP0,329,0.0039
Q8N628,329,0.0039
Q96JP0,329,0.0039
Q5JVS0,329,0.0039
O43913,329,0.0039
Q2I0M4,329,0.0039
O60404,329,0.0039
Q01459,329,0.0039
Q8NHB8,329,0.0039
Q9H3P7,329,0.0039
Q9BRX9,329,0.0039
Q9BRP1,329,0.0039
Q9NYW3,329,0.0039
P47895,329,0.0039
Q9H2G9,329,0.0039
Q8TCJ0,329,0.0039
Q8NGH7,329,0.0039
Q86VE9,329,0.0039
Q02094,329,0.0039
Q8N2H9,328,0.0038
Q9BQP7,328,0.0038
P46937,328,0.0038
O95721,328,0.0038
Q8WVR3,328,0.0038
Q9Y240,328,0.0038
Q9H7Z7,328,0.0038
Q9NPG8,328,0.0038
Q6ICG6,328,0.0038
Q16695,328,0.0038
P01763,328,0.0038
A6NGE4,328,0.0038
P48443,328,0.0038
Q8IUR6,328,0.0038
Q6IN84,328,0.0038
O75628,328,0.0038
O14718,328,0.0038
Q13190,328,0.0038
P36402,328,0.0038
P30825,328,0.0038
Q9UBM8,328,0.0038
P23381,328,0.0038
P21108,328,0.0038
Q7Z2Q7,328,0.0038
Q9ULS6,328,0.0038
Q86W33,328,0.0038
Q92674,328,0.0038
P14778,328,0.0038
Q9C0C6,328,0.0038
P51575,328,0.0038
Q9H2C5,328,0.0038
Q86UA1,328,0.0038
Q15166,328,0.0038
Q96MW7,328,0.0038
Q9UPG8,328,0.0038
Q6P1Q9,328,0.0038
Q8IXF9,328,0.0038
Q6NTE8,327,0.0038
Q6B0I6,327,0.0038
Q5VYY2,327,0.0038
Q9BWV3,327,0.0038
Q8NH53,327,0.0038
P15291,327,0.0038
Q5T653,327,0.0038
Q8WXG1,327,0.0038
Q9H4I8,327,0.0038
Q96LB9,327,0.0038
Q9NZW5,327,0.0038
Q9BS34,327,0.0038
A1L020,327,0.0038
Q14CZ8,327,0.0038
Q6PL45,327,0.0038
Q5VW38,327,0.0038
Q8WXA3,327,0.0038
Q13496,327,0.0038
Q8NC26,327,0.0038
Q8IWV1,327,0.0038
Q8N0X4,327,0.0038
Q5JQS5,327,0.0038
Q13508,327,0.0038
Q8NGJ1,327,0.0038
Q13422,327,0.0038
Q6PK18,327,0.0038
Q9BXF3,327,0.0038
Q96GD4,327,0.0038
P22760,327,0.0038
Q9UJW0,327,0.0038
Q8NGF0,327,0.0038
Q8IWL1,327,0.0038
Q9Y2A9,327,0.0038
P41161,327,0.0038
Q8TED0,327,0.0038
P46095,327,0.0038
Q9GZU5,327,0.0038
Q9H9H4,327,0.0038
P49767,327,0.0038
Q5JST6,326,0.0038
P17302,326,0.0038
Q08495,326,0.0038
O75596,326,0.0038
P00505,326,0.0038
P35236,326,0.0038
B2RXF5,326,0.0038
Q13506,326,0.0038
Q569H4,326,0.0038
Q9P1Q5,326,0.0038
O96011,326,0.0038
O00165,326,0.0038
P34995,326,0.0038
Q9GZL7,326,0.0038
Q96NJ6,326,0.0038
Q3MIR4,326,0.0038
P08172,326,0.0038
Q9H756,326,0.0038
Q9H1C3,326,0.0038
Q8IVL8,326,0.0038
Q5VV17,326,0.0038
Q9BVV2,326,0.0038
Q9NQT5,326,0.0038
Q9BVH7,326,0.0038
P78347,326,0.0038
Q8NBL1,326,0.0038
A6NCS4,326,0.0038
O95238,326,0.0038
P49585,326,0.0038
O14775,326,0.0038
Q9NPF0,326,0.0038
Q96CW6,326,0.0038
Q02790,326,0.0038
Q96D15,325,0.0038
Q8NH93,325,0.0038
Q9UHC7,325,0.0038
O60711,325,0.0038
P59910,325,0.0038
Q8N819,325,0.0038
Q8IU60,325,0.0038
Q8N2U9,325,0.0038
Q9UM63,325,0.0038
O14653,325,0.0038
Q8NFZ6,325,0.0038
Q8NGI7,325,0.0038
Q6P444,325,0.0038
Q9NQ89,325,0.0038
Q7L5L3,325,0.0038
Q6IMI4,325,0.0038
Q9H8K7,325,0.0038
Q8N5U0,325,0.0038
Q63HM1,325,0.0038
Q86UQ0,325,0.0038
P13051,325,0.0038
Q8WV60,325,0.0038
Q66K66,325,0.0038
Q8N4L8,324,0.0038
Q96H22,324,0.0038
P80365,324,0.0038
O76100,324,0.0038
Q8NH56,324,0.0038
Q6JEL2,324,0.0038
Q9H8X2,324,0.0038
Q8WXF1,324,0.0038
P59797,324,0.0038
Q96SC8,324,0.0038
A4D263,324,0.0038
P25445,324,0.0038
Q8TDS7,324,0.0038
Q8TB40,324,0.0038
P04201,324,0.0038
Q8NCF5,324,0.0038
Q96RD1,324,0.0038
Q13137,324,0.0038
P14920,324,0.0038
Q9BX51,324,0.0038
Q9H1J7,324,0.0038
Q6ICL3,324,0.0038
P08034,324,0.0038
Q9GZK4,324,0.0038
Q9H207,324,0.0038
Q49AM1,324,0.0038
Q99967,324,0.0038
P33032,324,0.0038
Q9UM44,324,0.0038
P08574,323,0.0038
Q9BYD3,323,0.0038
Q96LW9,323,0.0038
Q6P4E1,323,0.0038
A6NCC3,323,0.0038
Q96KN3,323,0.0038
Q9BXJ3,323,0.0038
Q96BZ9,323,0.0038
Q969I3,323,0.0038
Q86VY4,323,0.0038
Q15306,323,0.0038
Q15465,323,0.0038
Q86W50,323,0.0038
Q8WXD2,323,0.0038
Q8NGI4,323,0.0038
Q96PD6,323,0.0038
Q8WU08,323,0.0038
O00321,323,0.0038
Q9Y661,323,0.0038
Q15018,323,0.0038
Q8NGN1,323,0.0038
Q8TAF3,323,0.0038
A6NLJ0,323,0.0038
Q96B97,323,0.0038
P28347,323,0.0038
Q8N660,323,0.0038
Q9Y448,323,0.0038
Q9H6Y2,323,0.0038
Q9Y6K8,323,0.0038
O14744,323,0.0038
Q7Z6J8,323,0.0038
Q9UN36,323,0.0038
Q07869,322,0.0038
P43357,322,0.0038
P17844,322,0.0038
O95393,322,0.0038
Q92575,322,0.0038
Q92643,322,0.0038
P28324,322,0.0038
Q96BX8,322,0.0038
P31641,322,0.0038
Q96T53,322,0.0038
P36969,322,0.0038
P86790,322,0.0038
Q8NDZ4,322,0.0038
Q8NH64,322,0.0038
Q6IF99,322,0.0038
Q9H6R6,322,0.0038
Q86TX2,322,0.0038
P19087,322,0.0038
Q9NYK5,322,0.0038
P08590,322,0.0038
Q8NGT2,322,0.0038
Q6YP21,322,0.0038
Q8TF71,322,0.0038
Q6ZSS3,322,0.0038
P50479,322,0.0038
Q6P1Q0,322,0.0038
Q9NZL4,322,0.0038
P0CI26,322,0.0038
Q7Z6W7,322,0.0038
Q8TC36,322,0.0038
Q9NS37,321,0.0038
A6NMS7,321,0.0038
O00458,321,0.0038
Q9NP94,321,0.0038
Q8NGX0,321,0.0038
Q15915,321,0.0038
Q9H903,321,0.0038
Q6UWI4,321,0.0038
Q96MG7,321,0.0038
O00442,321,0.0038
Q99961,321,0.0038
Q96RD0,321,0.0038
P04908,321,0.0038
Q9C009,321,0.0038
P33241,321,0.0038
P59540,321,0.0038
O43505,321,0.0038
Q86YD5,321,0.0038
P31271,321,0.0038
O00142,321,0.0038
Q9Y2C4,321,0.0038
Q96PL2,321,0.0038
Q6PIV7,321,0.0038
Q8TCG2,321,0.0038
Q9Y366,321,0.0038
O00421,321,0.0038
Q5JXA9,321,0.0038
Q13868,321,0.0038
P08174,321,0.0038
Q02083,321,0.0038
Q9UBY5,321,0.0038
P0CG33,321,0.0038
Q9H0C5,321,0.0038
Q0ZLH3,321,0.0038
Q99608,320,0.0038
P11413,320,0.0038
Q9NPZ5,320,0.0038
O75052,320,0.0038
Q8WUJ1,320,0.0038
Q9BZJ6,320,0.0038
Q96GP6,320,0.0038
Q9H2X3,320,0.0038
P55040,320,0.0038
P28358,320,0.0038
Q9Y5Y4,320,0.0038
O75936,320,0.0038
Q96R09,320,0.0038
Q9UL15,320,0.0038
O95551,320,0.0038
Q96B23,320,0.0038
Q9NVR0,320,0.0038
P06729,320,0.0038
P05783,320,0.0038
Q9H0A6,320,0.0038
P47887,320,0.0038
P51888,320,0.0038
Q8NC42,320,0.0038
Q9UJV3,320,0.0038
O60826,320,0.0038
Q2I0M5,320,0.0038
Q15532,320,0.0038
Q8IXQ4,320,0.0038
P17600,319,0.0037
Q9H977,319,0.0037
Q9BUB7,319,0.0037
Q9HC57,319,0.0037
Q8WWX0,319,0.0037
Q96AQ9,319,0.0037
Q5T9G4,319,0.0037
Q8IUI8,319,0.0037
Q8TDX5,319,0.0037
P54107,319,0.0037
O14734,319,0.0037
A6NFU0,319,0.0037
Q8N357,319,0.0037
P82673,319,0.0037
Q9NYW2,319,0.0037
Q96P53,319,0.0037
Q7Z6B0,319,0.0037
Q9C004,319,0.0037
Q8NGC7,319,0.0037
Q9NYW0,319,0.0037
Q8NH48,319,0.0037
Q8IWF6,319,0.0037
Q9UJX2,319,0.0037
Q9UL42,319,0.0037
Q01543,319,0.0037
Q9C0E8,319,0.0037
Q9H3K2,319,0.0037
Q14390,319,0.0037
A0A0J9YWL9,319,0.0037
Q8NGG8,319,0.0037
Q9NYV7,319,0.0037
Q9UKI8,319,0.0037
Q9NPF4,319,0.0037
Q5QGT7,318,0.0037
P56817,318,0.0037
Q99805,318,0.0037
Q5FYA8,318,0.0037
A8MZ36,318,0.0037
Q9UBQ7,318,0.0037
Q8WUA2,318,0.0037
P23921,318,0.0037
P56589,318,0.0037
Q96MM3,318,0.0037
Q8NG98,318,0.0037
Q8TF63,318,0.0037
Q5VW32,318,0.0037
Q9H4F1,318,0.0037
Q9P1P5,318,0.0037
O00622,318,0.0037
Q7RTW8,318,0.0037
P56373,318,0.0037
P55899,318,0.0037
Q6P6B1,318,0.0037
Q96F86,318,0.0037
P0C6C1,318,0.0037
Q86Y37,318,0.0037
P41146,318,0.0037
Q9P0V8,318,0.0037
P14550,318,0.0037
P0C0L5,318,0.0037
Q9NYW1,318,0.0037
Q8N752,318,0.0037
Q9HBI0,318,0.0037
Q15743,318,0.0037
Q15043,317,0.0037
Q9UIJ5,317,0.0037
Q8NFQ8,317,0.0037
Q9Y5U5,317,0.0037
O60235,317,0.0037
Q9BY71,317,0.0037
P09769,317,0.0037
Q9UGJ1,317,0.0037
Q9UKT4,317,0.0037
Q8N3F9,317,0.0037
Q9BT49,317,0.0037
Q08629,317,0.0037
O95831,317,0.0037
O14579,317,0.0037
Q9UBI4,317,0.0037
Q9H9L4,317,0.0037
Q9NQN1,317,0.0037
P51003,317,0.0037
Q9H208,317,0.0037
O95050,317,0.0037
P35914,317,0.0037
Q13946,317,0.0037
Q9GZZ0,317,0.0037
Q9HD90,317,0.0037
Q9H4I3,317,0.0037
Q9UMX0,317,0.0037
P51810,317,0.0037
A6NJT0,317,0.0037
Q15637,317,0.0037
O60909,317,0.0037
Q8NGQ5,317,0.0037
O75063,317,0.0037
Q8NGR6,317,0.0037
Q9NNX1,317,0.0037
P00352,317,0.0037
Q6ZNG0,317,0.0037
Q9NP79,317,0.0037
Q15326,316,0.0037
Q6RFH5,316,0.0037
Q9BRI3,316,0.0037
Q9BRX2,316,0.0037
P49908,316,0.0037
H3BQL2,316,0.0037
P10916,316,0.0037
Q9Y6M1,316,0.0037
Q6IN85,316,0.0037
P02647,316,0.0037
P13473,316,0.0037
